Timestamp,TM_EVR0:HER:INJ2_EFF:BCM,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate,CGHINJ:BEAM_GATE:STATUS,BTeBPM:QMD8E_M_1:NC_1Hz:C,BMHDCCT:CURRENT
2024/05/21 01:27:30.662,N/A,N/A,0,N/A,N/A
2024/05/21 01:27:31.115,N/A,N/A,N/A,1.896530842781067,N/A
2024/05/21 01:27:59.311,N/A,N/A,N/A,N/A,0.1994000000000007
2024/05/21 01:27:59.935,N/A,0.2717663498934753,N/A,N/A,N/A
2024/05/21 01:29:56.053,N/A,N/A,N/A,1.9027746343612673,N/A
2024/05/21 01:29:57.356,N/A,N/A,0,N/A,N/A
2024/05/21 01:29:59.219,N/A,N/A,N/A,N/A,7.583
2024/05/21 01:29:59.935,N/A,0.06064904926659638,N/A,N/A,N/A
2024/05/21 01:30:01.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:31:58.872,N/A,N/A,N/A,1.8918481254577637,N/A
2024/05/21 01:31:59.219,N/A,N/A,N/A,N/A,44.2047
2024/05/21 01:31:59.935,N/A,4.621418449252356,N/A,N/A,N/A
2024/05/21 01:32:05.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:33:59.141,N/A,N/A,N/A,1.899652738571167,N/A
2024/05/21 01:33:59.220,N/A,N/A,N/A,N/A,152.9856
2024/05/21 01:33:59.935,N/A,6.7315784825628,N/A,N/A,N/A
2024/05/21 01:35:59.203,40.37361016108112,N/A,N/A,N/A,N/A
2024/05/21 01:35:59.219,N/A,N/A,N/A,N/A,265.9391
2024/05/21 01:35:59.753,N/A,N/A,N/A,1.9464806699752808,N/A
2024/05/21 01:35:59.935,N/A,7.816515899019661,N/A,N/A,N/A
2024/05/21 01:36:38.213,N/A,N/A,N/A,1.899652738571167,N/A
2024/05/21 01:36:38.382,42.20260768984756,N/A,N/A,N/A,N/A
2024/05/21 01:36:38.844,N/A,N/A,0,N/A,N/A
2024/05/21 01:37:59.249,N/A,N/A,N/A,N/A,296.39099999999996
2024/05/21 01:37:59.935,N/A,2.35151162989785,N/A,N/A,N/A
2024/05/21 01:39:55.329,N/A,N/A,N/A,1.894970021247864,N/A
2024/05/21 01:39:56.139,39.334313313099386,N/A,N/A,N/A,N/A
2024/05/21 01:39:56.161,N/A,N/A,0,N/A,N/A
2024/05/21 01:39:59.219,N/A,N/A,N/A,N/A,374.3252
2024/05/21 01:39:59.935,N/A,4.286588818785974,N/A,N/A,N/A
2024/05/21 01:40:00.763,N/A,N/A,1,N/A,N/A
2024/05/21 01:41:59.219,N/A,N/A,N/A,N/A,498.5231
2024/05/21 01:41:59.460,42.43641703940334,N/A,N/A,N/A,N/A
2024/05/21 01:41:59.935,N/A,9.3067845186914,N/A,N/A,N/A
2024/05/21 01:41:59.971,N/A,N/A,N/A,1.873116750717163,N/A
2024/05/21 01:43:59.219,N/A,N/A,N/A,N/A,616.9467000000001
2024/05/21 01:43:59.399,40.31408826994286,N/A,N/A,N/A,N/A
2024/05/21 01:43:59.830,N/A,N/A,N/A,1.9199449348449709,N/A
2024/05/21 01:43:59.935,N/A,11.826597086916365,N/A,N/A,N/A
2024/05/21 01:45:35.824,N/A,N/A,N/A,1.8543857550621035,N/A
2024/05/21 01:45:47.169,N/A,N/A,1,N/A,N/A
2024/05/21 01:45:59.220,N/A,N/A,N/A,N/A,705.7387
2024/05/21 01:45:59.576,41.18971452493517,N/A,N/A,N/A,N/A
2024/05/21 01:45:59.935,N/A,17.025196684757045,N/A,N/A,N/A
2024/05/21 01:47:59.003,N/A,N/A,N/A,1.8918481254577637,N/A
2024/05/21 01:47:59.219,N/A,N/A,N/A,N/A,804.8923
2024/05/21 01:47:59.533,35.51479883471968,N/A,N/A,N/A,N/A
2024/05/21 01:47:59.935,N/A,15.343984218561516,N/A,N/A,N/A
2024/05/21 01:49:59.248,N/A,N/A,N/A,N/A,893.5412
2024/05/21 01:49:59.466,34.18860511543082,N/A,N/A,N/A,N/A
2024/05/21 01:49:59.935,N/A,21.616930026640617,N/A,N/A,N/A
2024/05/21 01:49:59.936,N/A,N/A,N/A,1.8481420898437502,N/A
2024/05/21 01:51:55.370,N/A,N/A,N/A,1.9168229126930239,N/A
2024/05/21 01:51:56.901,34.781500361861056,N/A,N/A,N/A,N/A
2024/05/21 01:51:57.221,N/A,N/A,0,N/A,N/A
2024/05/21 01:51:59.219,N/A,N/A,N/A,N/A,949.5731999999999
2024/05/21 01:51:59.935,N/A,13.60654326939409,N/A,N/A,N/A
2024/05/21 01:53:58.798,35.9998573686659,N/A,N/A,N/A,N/A
2024/05/21 01:53:59.219,N/A,N/A,N/A,N/A,950.3964
2024/05/21 01:53:59.221,N/A,N/A,0,N/A,N/A
2024/05/21 01:53:59.268,N/A,N/A,N/A,1.898091917037964,N/A
2024/05/21 01:53:59.935,N/A,20.648979867213857,N/A,N/A,N/A
2024/05/21 01:55:56.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:55:59.219,N/A,N/A,N/A,N/A,949.0557
2024/05/21 01:55:59.678,36.03246480967784,N/A,N/A,N/A,N/A
2024/05/21 01:55:59.935,N/A,22.300441518615383,N/A,N/A,N/A
2024/05/21 01:55:59.989,N/A,N/A,N/A,1.9402370047569275,N/A
2024/05/21 01:57:56.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:57:59.256,N/A,N/A,N/A,N/A,949.0444
2024/05/21 01:57:59.540,37.96853989374972,N/A,N/A,N/A,N/A
2024/05/21 01:57:59.891,N/A,N/A,N/A,1.8996526122093202,N/A
2024/05/21 01:57:59.935,N/A,23.16536872080591,N/A,N/A,N/A
2024/05/21 01:59:52.345,N/A,N/A,N/A,1.9386759305000305,N/A
2024/05/21 01:59:59.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:59:59.219,N/A,N/A,N/A,N/A,947.1198
2024/05/21 01:59:59.515,35.97618133833841,N/A,N/A,N/A,N/A
2024/05/21 01:59:59.935,N/A,19.98133371033116,N/A,N/A,N/A
2024/05/21 02:01:57.516,N/A,N/A,N/A,1.9105792474746706,N/A
2024/05/21 02:01:57.845,37.19377820406748,N/A,N/A,N/A,N/A
2024/05/21 02:01:58.222,N/A,N/A,0,N/A,N/A
2024/05/21 02:01:59.220,N/A,N/A,N/A,N/A,949.8861
2024/05/21 02:01:59.935,N/A,16.27749525993217,N/A,N/A,N/A
2024/05/21 02:03:56.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:03:59.305,N/A,N/A,N/A,N/A,949.2407999999999
2024/05/21 02:03:59.705,N/A,N/A,N/A,1.9043355822563173,N/A
2024/05/21 02:03:59.935,N/A,24.2635203202349,N/A,N/A,N/A
2024/05/21 02:03:59.995,36.35712418102,N/A,N/A,N/A,N/A
2024/05/21 02:05:59.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:05:59.219,N/A,N/A,N/A,N/A,947.2538
