Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY,timestamp,unix_time,BPM_to_current
2024/03/01 11:11:07.434,91.3606,-0.0818999999999903,0.0,0.0,2024-03-01 11:11:07.434,1709291467,-0.010000000000000002
2024/03/01 11:11:08.433,91.2607,-0.0999000000000052,0.0,0.0,2024-03-01 11:11:08.433,1709291468,-0.010000000000000002
2024/03/01 11:11:09.434,91.1758,-0.0848999999999904,0.0,0.0,2024-03-01 11:11:09.434,1709291469,-0.010000000000000002
2024/03/01 11:11:10.433,91.0819,-0.0848999999999904,0.0,0.0,2024-03-01 11:11:10.433,1709291470,-0.010000000000000002
2024/03/01 11:11:10.434,91.0819,-0.0939000000000191,0.0,0.0,2024-03-01 11:11:10.434,1709291470,-0.010000000000000002
2024/03/01 11:11:11.434,90.995,-0.0939000000000191,0.0,0.0,2024-03-01 11:11:11.434,1709291471,-0.010000000000000002
2024/03/01 11:11:11.435,90.995,-0.0868999999999999,0.0,0.0,2024-03-01 11:11:11.435,1709291471,-0.010000000000000002
2024/03/01 11:11:12.465,90.899,-0.0959999999999894,0.0,0.0,2024-03-01 11:11:12.465,1709291472,-0.010000000000000002
2024/03/01 11:11:13.526,90.8051,-0.0959999999999894,0.0,0.0,2024-03-01 11:11:13.526,1709291473,-0.010000000000000002
2024/03/01 11:11:13.527,90.8051,-0.0939000000000049,0.0,0.0,2024-03-01 11:11:13.527,1709291473,-0.010000000000000002
2024/03/01 11:11:14.434,90.7142,-0.0909000000000048,0.0,0.0,2024-03-01 11:11:14.434,1709291474,-0.010000000000000002
2024/03/01 11:11:15.434,90.6364,-0.0777999999999963,0.0,0.0,2024-03-01 11:11:15.434,1709291475,-0.010000000000000002
2024/03/01 11:11:16.434,90.5364,-0.0999999999999943,0.0,0.0,2024-03-01 11:11:16.434,1709291476,-0.010000000000000002
2024/03/01 11:11:17.433,90.4576,-0.0999999999999943,0.0,0.0,2024-03-01 11:11:17.433,1709291477,-0.010000000000000002
2024/03/01 11:11:17.434,90.4576,-0.078800000000001,0.0,0.0,2024-03-01 11:11:17.434,1709291477,-0.010000000000000002
2024/03/01 11:11:18.433,90.3587,-0.078800000000001,0.0,0.0,2024-03-01 11:11:18.433,1709291478,-0.010000000000000002
2024/03/01 11:11:18.434,90.3587,-0.0989000000000004,0.0,0.0,2024-03-01 11:11:18.434,1709291478,-0.010000000000000002
2024/03/01 11:11:19.464,90.2708,-0.0878999999999905,0.0,0.0,2024-03-01 11:11:19.464,1709291479,-0.010000000000000002
2024/03/01 11:11:20.526,90.1819,-0.0889000000000095,0.0,0.0,2024-03-01 11:11:20.526,1709291480,-0.010000000000000002
2024/03/01 11:11:21.434,90.1021,-0.0797999999999916,0.0,0.0,2024-03-01 11:11:21.434,1709291481,-0.010000000000000002
2024/03/01 11:11:22.434,90.0122,-0.0899,0.0,0.0,2024-03-01 11:11:22.434,1709291482,-0.010000000000000002
2024/03/01 11:11:23.434,89.9284,-0.0899,0.0,0.0,2024-03-01 11:11:23.434,1709291483,-0.010000000000000002
2024/03/01 11:11:23.435,89.9284,-0.0838000000000107,0.0,0.0,2024-03-01 11:11:23.435,1709291483,-0.010000000000000002
2024/03/01 11:11:24.434,89.8375,-0.0908999999999906,0.0,0.0,2024-03-01 11:11:24.434,1709291484,-0.010000000000000002
2024/03/01 11:11:25.434,89.7536,-0.0838999999999998,0.0,0.0,2024-03-01 11:11:25.434,1709291485,-0.010000000000000002
2024/03/01 11:11:26.460,89.6678,-0.0838999999999998,0.0,0.0,2024-03-01 11:11:26.460,1709291486,-0.010000000000000002
2024/03/01 11:11:26.461,89.6678,-0.0858000000000061,0.0,0.0,2024-03-01 11:11:26.461,1709291486,-0.010000000000000002
2024/03/01 11:11:27.523,89.57079999999999,-0.0970000000000084,0.0,0.0,2024-03-01 11:11:27.523,1709291487,-0.010000000000000002
2024/03/01 11:11:28.433,89.491,-0.0970000000000084,0.0,0.0,2024-03-01 11:11:28.433,1709291488,-0.010000000000000002
2024/03/01 11:11:28.434,89.491,-0.0797999999999916,0.0,0.0,2024-03-01 11:11:28.434,1709291488,-0.010000000000000002
2024/03/01 11:11:29.434,89.41420000000001,-0.0767999999999915,0.0,0.0,2024-03-01 11:11:29.434,1709291489,-0.010000000000000002
2024/03/01 11:11:30.433,89.3284,-0.0858000000000061,0.0,0.0,2024-03-01 11:11:30.433,1709291490,-0.010000000000000002
2024/03/01 11:11:31.434,89.2425,-0.0858999999999952,0.0,0.0,2024-03-01 11:11:31.434,1709291491,-0.010000000000000002
2024/03/01 11:11:32.433,89.1537,-0.0858999999999952,0.0,0.0,2024-03-01 11:11:32.433,1709291492,-0.010000000000000002
2024/03/01 11:11:32.434,89.1537,-0.0888000000000062,0.0,0.0,2024-03-01 11:11:32.434,1709291492,-0.010000000000000002
2024/03/01 11:11:33.464,89.0728,-0.0808999999999997,0.0,0.0,2024-03-01 11:11:33.464,1709291493,-0.010000000000000002
2024/03/01 11:11:34.527,88.9759,-0.0808999999999997,0.0,0.0,2024-03-01 11:11:34.527,1709291494,-0.010000000000000002
2024/03/01 11:11:34.528,88.9759,-0.0969000000000051,0.0,0.0,2024-03-01 11:11:34.528,1709291494,-0.010000000000000002
2024/03/01 11:11:35.434,88.9112,-0.0647000000000019,0.0,0.0,2024-03-01 11:11:35.434,1709291495,-0.010000000000000002
2024/03/01 11:11:36.434,88.8173,-0.0938999999999907,0.0,0.0,2024-03-01 11:11:36.434,1709291496,-0.010000000000000002
2024/03/01 11:11:37.433,88.7415,-0.0938999999999907,0.0,0.0,2024-03-01 11:11:37.433,1709291497,-0.010000000000000002
2024/03/01 11:11:37.434,88.7415,-0.0758000000000009,0.0,0.0,2024-03-01 11:11:37.434,1709291497,-0.010000000000000002
2024/03/01 11:11:38.433,88.65769999999999,-0.0758000000000009,0.0,0.0,2024-03-01 11:11:38.433,1709291498,-0.010000000000000002
2024/03/01 11:11:38.434,88.65769999999999,-0.0838000000000107,0.0,0.0,2024-03-01 11:11:38.434,1709291498,-0.010000000000000002
2024/03/01 11:11:39.434,88.56880000000001,-0.0888999999999811,0.0,0.0,2024-03-01 11:11:39.434,1709291499,-0.010000000000000002
2024/03/01 11:11:40.462,88.4769,-0.0888999999999811,0.0,0.0,2024-03-01 11:11:40.462,1709291500,-0.010000000000000002
2024/03/01 11:11:40.463,88.4769,-0.0919000000000096,0.0,0.0,2024-03-01 11:11:40.463,1709291500,-0.010000000000000002
2024/03/01 11:11:41.525,88.39410000000001,-0.0919000000000096,0.0,0.0,2024-03-01 11:11:41.525,1709291501,-0.010000000000000002
2024/03/01 11:11:41.526,88.39410000000001,-0.0827999999999917,0.0,0.0,2024-03-01 11:11:41.526,1709291501,-0.010000000000000002
2024/03/01 11:11:42.434,88.3123,-0.0818000000000154,0.0,0.0,2024-03-01 11:11:42.434,1709291502,-0.010000000000000002
