Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY,timestamp,unix_time,BPM_to_current,life_decay,efficiency_true
2024/03/01 09:59:21.486,0.0,0.0,0.0,0.0,2024-03-01 09:59:21.486,1709287161,-0.010000000000000002,0.0,0.0
2024/03/01 09:59:21.487,0.0,0.0,0.0,0.0,2024-03-01 09:59:21.487,1709287161,-0.010000000000000002,0.0,0.0
2024/03/01 09:59:59.434,338.6447,-0.3100999999999771,0.0,0.0,2024-03-01 09:59:59.434,1709287199,-0.010000000000000002,10420.95349046197,-10420.95349046197
2024/03/01 10:00:00.434,338.3285,-0.3161999999999807,0.0,0.0,2024-03-01 10:00:00.434,1709287200,-0.010000000000000002,10402.223741968268,-10402.223741968268
2024/03/01 10:00:01.434,338.0164,-0.3161999999999807,0.0,0.0,2024-03-01 10:00:01.434,1709287201,-0.010000000000000002,10383.753348284756,-10383.753348284756
2024/03/01 10:00:01.435,338.0164,-0.3121000000000435,0.0,0.0,2024-03-01 10:00:01.435,1709287201,-0.010000000000000002,10383.753348284756,-10383.753348284756
2024/03/01 10:00:02.464,337.7013,-0.3150999999999726,0.0,0.0,2024-03-01 10:00:02.464,1709287202,-0.010000000000000002,10365.12203693172,-10365.12203693172
2024/03/01 10:00:03.525,337.3881,-0.3131999999999948,0.0,0.0,2024-03-01 10:00:03.525,1709287203,-0.010000000000000002,10346.619623351296,-10346.619623351296
2024/03/01 10:00:04.434,337.1104,-0.2776999999999816,0.0,0.0,2024-03-01 10:00:04.434,1709287204,-0.010000000000000002,10330.228190330767,-10330.228190330767
2024/03/01 10:00:05.435,336.8043,-0.3061000000000717,0.0,0.0,2024-03-01 10:00:05.435,1709287205,-0.010000000000000002,10312.17546077392,-10312.17546077392
2024/03/01 10:00:06.434,336.4892,-0.3150999999999726,0.0,0.0,2024-03-01 10:00:06.434,1709287206,-0.010000000000000002,10293.60840836481,-10293.60840836481
2024/03/01 10:00:07.434,336.1942,-0.2950000000000159,0.0,0.0,2024-03-01 10:00:07.434,1709287207,-0.010000000000000002,10276.240875219775,-10276.240875219775
2024/03/01 10:00:08.433,335.8842,-0.2950000000000159,0.0,0.0,2024-03-01 10:00:08.433,1709287208,-0.010000000000000002,10258.006024509696,-10258.006024509696
